ticker,date,signal,category,price,sector,ret_1d,ret_2d,ret_3d,ret_5d,ret_7d,ret_14d,ret_30d,ret_60d,ret_intraday
ELTY,2026-01-14,BSJP Beli Sore Jual Pagi,Intraday,99.0,Real Estate,-9.2409,-18.3318,-20.352,-34.4934,-45.6045,-52.6753,-46.6146,-56.7157,-18.3318
ELTY,2026-01-21,Akumulasi Tersembunyi,Pre-ARA,77.0,Real Estate,-9.8722,-18.2056,-25.15,-30.7056,-36.2611,-45.9833,-39.0389,-36.2611,
ELTY,2026-01-23,Stochastic Deeply Oversold,Scalp,59.0,Real Estate,-8.6246,-6.9297,-15.4042,-22.1839,-22.1839,-22.1839,-25.5737,-23.8788,
ELTY,2026-01-22,BSJP Beli Sore Jual Pagi,Intraday,65.0,Real Estate,-9.3808,-17.0731,-15.5346,-30.9192,-35.5346,-35.5346,-38.6115,-26.3038,-7.8423
ELTY,2026-01-29,Volume Avg Naik Terkontrol,Akumulasi,45.0,Real Estate,2.0722,-6.8167,2.0722,-4.5944,-20.15,8.7389,-13.4833,-11.2611,
ELTY,2026-01-30,Stochastic Deeply Oversold,Scalp,45.0,Real Estate,-8.8457,-0.15,2.0239,-15.3674,-15.3674,8.5457,-13.1935,-13.1935,
ELTY,2026-01-29,BSJP Beli Sore Jual Pagi,Intraday,45.0,Real Estate,2.0722,-6.8167,2.0722,-4.5944,-20.15,8.7389,-13.4833,-11.2611,-6.8167
ELTY,2026-02-03,Volume Exhaustion Bottom,Akumulasi,41.0,Real Estate,2.0239,-6.6717,-15.3674,-15.3674,-0.15,6.3717,-11.0196,-13.1935,
ELTY,2026-02-05,RSI Recovery + 2 Candle Hijau,Swing,44.0,Real Estate,-9.4523,-16.4291,-9.4523,6.8267,11.4779,18.4547,-2.4756,-9.4523,
ELTY,2026-02-06,Stochastic Deeply Oversold,Scalp,39.0,Real Estate,-7.8423,-0.15,7.5423,22.9269,17.7987,35.7474,2.4141,-0.15,
ELTY,2026-02-05,BSJP Beli Sore Jual Pagi,Intraday,43.0,Real Estate,-9.4523,-16.4291,-9.4523,6.8267,11.4779,18.4547,-2.4756,-9.4523,-16.4291
ELTY,2026-02-09,Candle Compression,Pre-ARA,36.0,Real Estate,8.1833,16.5167,27.6278,33.1833,35.9611,38.7389,13.7389,8.1833,
ELTY,2026-02-10,Volume Exhaustion Bottom,Akumulasi,39.0,Real Estate,7.5423,17.7987,22.9269,17.7987,28.0551,15.2346,-0.15,-2.7141,
ELTY,2026-02-12,RSI Recovery + 2 Candle Hijau,Swing,46.0,Real Estate,4.1978,4.1978,-0.15,8.5457,6.3717,-4.4978,-19.7152,-24.063,
ELTY,2026-02-12,BSJP Beli Sore Jual Pagi,Intraday,46.0,Real Estate,4.1978,4.1978,-0.15,8.5457,6.3717,-4.4978,-19.7152,-24.063,4.1978
ELTY,2026-02-18,RSI Recovery Diam-diam,Pre-ARA,48.0,Real Estate,-4.3167,1.9333,4.0167,1.9333,6.1,-8.4833,-18.9,-33.4833,
ELTY,2026-02-19,Volume Exhaustion Bottom,Akumulasi,49.0,Real Estate,6.3717,8.5457,2.0239,2.0239,15.0674,-4.4978,-13.1935,-26.237,
ELTY,2026-02-23,MACD Crossover Bullish,Swing,53.0,Real Estate,-6.15,-2.15,-6.15,5.85,-10.15,-20.15,-20.15,-36.15,
ELTY,2026-02-23,BSJP Beli Sore Jual Pagi,Intraday,50.0,Real Estate,-6.15,-2.15,-6.15,5.85,-10.15,-20.15,-20.15,-36.15,-6.15
ELTY,2026-02-25,RSI Recovery Diam-diam,Pre-ARA,47.0,Real Estate,-4.2316,3.9316,8.0133,-8.3133,-10.3541,-18.5173,-10.3541,-34.8439,
ELTY,2026-03-02,BSJP Beli Sore Jual Pagi,Intraday,53.0,Real Estate,-5.8104,-15.2443,-9.584,-24.6783,-17.1311,-19.0179,-19.0179,-49.2066,-9.584
ELTY,2026-03-09,Stochastic Deeply Oversold,Scalp,40.0,Real Estate,9.85,9.85,2.35,-2.65,2.35,-2.65,19.85,-40.15,
ELTY,2026-03-11,Candle Compression,Pre-ARA,46.0,Real Estate,-6.9682,-9.2409,-11.5136,-6.9682,-2.4227,-11.5136,-2.4227,-36.5136,
ELTY,2026-03-10,BSJP Beli Sore Jual Pagi,Intraday,44.0,Real Estate,-0.15,-6.9682,-9.2409,-9.2409,-6.9682,-16.0591,2.1227,-41.0591,-0.15
ELTY,2026-03-16,Stochastic Deeply Oversold,Scalp,38.0,Real Estate,2.4141,4.9782,4.9782,7.5423,4.9782,-2.7141,2.4141,-33.4833,
ELTY,2026-03-16,Volume Exhaustion Bottom,Akumulasi,38.0,Real Estate,2.4141,4.9782,4.9782,7.5423,4.9782,-2.7141,2.4141,-33.4833,
ELTY,2026-03-26,RSI Recovery + 2 Candle Hijau,Swing,41.0,Real Estate,4.728,2.289,-2.589,-5.028,-9.9061,7.1671,-2.589,-44.0524,
ELTY,2026-03-30,Volume Exhaustion Bottom,Akumulasi,41.0,Real Estate,-4.9119,-2.531,-7.2929,-12.0548,-7.2929,-0.15,-7.2929,-47.769,
ELTY,2026-04-07,Volume Exhaustion Bottom,Akumulasi,38.0,Real Estate,5.2554,5.2554,7.9581,7.9581,18.7689,24.1743,-5.5554,-37.9878,
ELTY,2026-04-08,RSI+BB Lower Bounce,Swing,37.0,Real Estate,-0.15,2.4141,-2.7141,2.4141,4.9782,22.9269,-18.0987,-43.7397,
ELTY,2026-04-08,Stochastic Deeply Oversold,Scalp,37.0,Real Estate,-0.15,2.4141,-2.7141,2.4141,4.9782,22.9269,-18.0987,-43.7397,
ELTY,2026-04-17,Volume Spike Sideways,Akumulasi,45.0,Real Estate,2.289,4.728,4.728,7.1671,16.9232,-5.028,-22.1012,-46.4915,
ELTY,2026-04-17,Volume Meledak,Pre-ARA,45.0,Real Estate,2.289,4.728,4.728,7.1671,16.9232,-5.028,-22.1012,-46.4915,
ELTY,2026-04-17,RSI Recovery Diam-diam,Pre-ARA,45.0,Real Estate,2.289,4.728,4.728,7.1671,16.9232,-5.028,-22.1012,-46.4915,
ELTY,2026-04-20,Akumulasi Tersembunyi,Pre-ARA,44.0,Real Estate,2.231,2.231,11.7548,9.3738,6.9929,-4.9119,-31.1024,-47.769,
ELTY,2026-04-24,Volume Meledak,Pre-ARA,50.0,Real Estate,4.3955,8.9409,2.1227,-4.6955,-9.2409,-11.5136,-43.3318,-34.2409,
ELTY,2026-04-27,Volume Spike Sideways,Akumulasi,44.0,Real Estate,4.1978,-2.3239,-6.6717,-11.0196,-13.1935,-17.5413,-43.6283,-32.7587,
ELTY,2026-04-27,RSI Recovery Diam-diam,Pre-ARA,44.0,Real Estate,4.1978,-2.3239,-6.6717,-11.0196,-13.1935,-17.5413,-43.6283,-32.7587,
ELTY,2026-05-06,Stochastic Deeply Oversold,Scalp,42.0,Real Estate,-0.15,-2.65,-0.15,-2.65,-2.65,-20.15,-35.15,-20.15,
ELTY,2026-05-13,Stochastic Deeply Oversold,Scalp,39.0,Real Estate,-0.15,-0.15,-2.7141,-10.4064,-18.0987,-25.791,-43.7397,7.5423,
ELTY,2026-05-15,Volume Exhaustion Bottom,Akumulasi,39.0,Real Estate,-2.7141,-5.2782,-10.4064,-18.0987,-18.0987,-36.0474,-46.3038,-5.2782,
ELTY,2026-05-15,Candle Compression,Pre-ARA,39.0,Real Estate,-2.7141,-5.2782,-10.4064,-18.0987,-18.0987,-36.0474,-46.3038,-5.2782,
ELTY,2026-05-20,RSI+BB Lower Bounce,Swing,37.0,Real Estate,-8.7214,-8.7214,-3.0071,-8.7214,-8.7214,-25.8643,-34.4357,14.1357,
ELTY,2026-05-21,Stochastic Deeply Oversold,Scalp,32.0,Real Estate,-0.15,6.1,-0.15,-0.15,-0.15,-25.15,-31.4,21.725,
ELTY,2026-06-03,Volume Exhaustion Bottom,Akumulasi,32.0,Real Estate,-7.0466,-13.9431,-20.8397,-10.4948,-10.4948,-20.8397,-24.2879,27.4362,
ELTY,2026-06-04,RSI+BB Lower Bounce,Swing,27.0,Real Estate,-7.5574,-14.9648,-7.5574,-11.2611,3.5537,-14.9648,-14.9648,47.9981,
ELTY,2026-06-04,Stochastic Deeply Oversold,Scalp,27.0,Real Estate,-7.5574,-14.9648,-7.5574,-11.2611,3.5537,-14.9648,-14.9648,47.9981,
ELTY,2026-06-10,Volume Meledak,Pre-ARA,24.0,Real Estate,-7.8423,-0.15,7.5423,-0.15,-7.8423,-11.6885,19.0808,42.1577,
ELTY,2026-06-11,RSI Recovery + 2 Candle Hijau,Swing,26.0,Real Estate,8.1833,16.5167,8.1833,8.1833,4.0167,-8.4833,33.1833,54.0167,
ELTY,2026-06-17,RSI Recovery Diam-diam,Pre-ARA,29.0,Real Estate,-0.15,-0.15,-7.8423,-11.6885,-15.5346,-11.6885,11.3885,34.4654,
ELTY,2026-06-24,Volume Exhaustion Bottom,Akumulasi,24.0,Real Estate,-0.15,-4.4978,-0.15,-0.15,-0.15,-0.15,56.3717,52.0239,
ELTY,2026-06-24,RSI Recovery Diam-diam,Pre-ARA,24.0,Real Estate,-0.15,-4.4978,-0.15,-0.15,-0.15,-0.15,56.3717,52.0239,
ELTY,2026-06-26,Stochastic Deeply Oversold,Scalp,22.0,Real Estate,4.3955,-4.6955,4.3955,4.3955,4.3955,-0.15,90.7591,,
ELTY,2026-07-01,RSI+BB Lower Bounce,Swing,20.0,Real Estate,-4.4978,-0.15,-4.4978,-4.4978,-4.4978,17.2413,73.763,,
ELTY,2026-07-01,Volume Exhaustion Bottom,Akumulasi,20.0,Real Estate,-4.4978,-0.15,-4.4978,-4.4978,-4.4978,17.2413,73.763,,
ELTY,2026-07-08,RSI Recovery Diam-diam,Pre-ARA,23.0,Real Estate,-4.6955,-0.15,-0.15,-0.15,4.3955,45.3045,72.5773,,
ELTY,2026-07-09,Volume Exhaustion Bottom,Akumulasi,22.0,Real Estate,4.6119,4.6119,9.3738,4.6119,18.8976,37.9452,90.3262,,
ELTY,2026-07-21,RSI Recovery Diam-diam,Pre-ARA,27.0,Real Estate,7.2574,14.6648,18.3685,18.3685,14.6648,40.5907,40.5907,,
ELTY,2026-07-23,Candle Compression,Pre-ARA,31.0,Real Estate,3.0758,12.7532,3.0758,-0.15,-0.15,28.8823,19.2048,,
ELTY,2026-07-30,RSI Recovery Diam-diam,Pre-ARA,29.0,Real Estate,3.0758,-0.15,9.5274,25.6565,22.4306,22.4306,12.7532,,
ELTY,2026-08-06,Golden Cross EMA20/50,Swing,38.0,Real Estate,7.5423,-2.7141,-5.2782,2.4141,-0.15,-2.7141,,,
ELTY,2026-08-20,Candle Compression,Pre-ARA,38.0,Real Estate,5.1132,2.4816,2.4816,-0.15,5.1132,-5.4132,,,
ELTY,2026-08-25,Volume Avg Naik Terkontrol,Akumulasi,39.0,Real Estate,-7.8423,-2.7141,-5.2782,-0.15,-2.7141,-15.5346,,,
ELTY,2026-08-27,Candle Compression,Pre-ARA,36.0,Real Estate,-2.7816,5.1132,2.4816,-0.15,-2.7816,-8.0447,,,
ELTY,2026-09-02,Volume Avg Naik Terkontrol,Akumulasi,38.0,Real Estate,-0.15,-2.7816,-2.7816,-5.4132,-8.0447,,,,
ELTY,2026-09-03,BSJP Beli Sore Jual Pagi,Intraday,38.0,Real Estate,-2.7816,-2.7816,-2.7816,-8.0447,-13.3079,,,,-2.7816
ELTY,2026-09-08,Candle Compression,Pre-ARA,36.0,Real Estate,-2.8527,-5.5554,-5.5554,-2.8527,-5.5554,,,,
ELTY,2026-09-10,Stochastic Deeply Oversold,Scalp,36.0,Real Estate,-0.15,-5.8643,2.7071,-0.15,,,,,
ELTY,2026-09-15,RSI+BB Lower Bounce,Swing,34.0,Real Estate,-2.9278,-2.9278,,,,,,,
EMDE,2023-10-20,Candle Compression,Pre-ARA,150.0,Real Estate,-3.9379,-3.9379,-2.4227,1.3652,-4.6955,-3.9379,-8.4833,-3.9379,
EMDE,2023-10-23,Volume Avg Naik Terkontrol,Akumulasi,132.0,Real Estate,-0.15,1.4248,7.724,-1.7248,-0.9374,-3.2996,-5.6618,0.6374,
EMDE,2023-10-24,Stochastic Deeply Oversold,Scalp,129.0,Real Estate,1.4248,7.724,5.3618,-0.9374,-0.15,-1.7248,-8.024,2.2122,
EMDE,2023-10-30,Volume Avg Naik Terkontrol,Akumulasi,134.0,Real Estate,0.65,0.65,1.45,0.65,-0.15,-0.95,-4.95,3.85,
EMDE,2023-10-31,Stochastic Deeply Oversold,Scalp,125.0,Real Estate,-0.15,0.6437,0.6437,-0.9437,0.6437,-1.7373,-9.6738,3.0246,
EMDE,2023-11-01,Volume Exhaustion Bottom,Akumulasi,126.0,Real Estate,0.6437,0.6437,-0.15,-0.9437,-2.531,-0.9437,-8.0865,3.0246,
EMDE,2023-11-03,Candle Compression,Pre-ARA,127.0,Real Estate,-0.9374,-1.7248,-1.7248,-3.2996,-0.9374,-1.7248,-11.1736,-0.9374,
EMDE,2023-11-07,Stochastic Deeply Oversold,Scalp,126.0,Real Estate,-0.15,1.45,-1.75,0.65,0.65,-3.35,-1.75,1.45,
EMDE,2023-11-10,Stochastic Oversold + Naik,Scalp,127.0,Real Estate,1.476,2.289,-0.963,0.663,1.476,-0.15,-0.963,2.289,
EMDE,2023-11-10,Volume Exhaustion Bottom,Akumulasi,127.0,Real Estate,1.476,2.289,-0.963,0.663,1.476,-0.15,-0.963,2.289,
EMDE,2023-11-10,Candle Compression,Pre-ARA,127.0,Real Estate,1.476,2.289,-0.963,0.663,1.476,-0.15,-0.963,2.289,
EMDE,2023-11-20,Candle Compression,Pre-ARA,124.0,Real Estate,0.6565,0.6565,0.6565,-2.5694,-0.15,-2.5694,-6.6016,4.6887,
EMDE,2023-11-23,MACD Crossover Bullish,Swing,120.0,Real Estate,-0.95,-3.35,-0.95,-1.75,-4.15,-7.35,11.05,3.05,
EMDE,2023-11-23,Volume Exhaustion Bottom,Akumulasi,120.0,Real Estate,-0.95,-3.35,-0.95,-1.75,-4.15,-7.35,11.05,3.05,
EMDE,2023-11-27,Volume Meledak,Pre-ARA,121.0,Real Estate,2.3293,2.3293,1.5029,-0.9764,-5.1087,-6.7616,8.9409,5.6351,
EMDE,2023-12-06,RSI+BB Lower Bounce,Swing,117.0,Real Estate,5.937,5.0674,3.3283,0.7196,-1.8891,1.5891,12.0239,13.763,
EMDE,2023-12-06,RSI-9 Pullback ke EMA5,Scalp,117.0,Real Estate,5.937,5.0674,3.3283,0.7196,-1.8891,1.5891,12.0239,13.763,
EMDE,2023-12-07,Volume Exhaustion Bottom,Akumulasi,115.0,Real Estate,-0.9697,-2.609,-6.7074,-6.7074,-2.609,-4.2484,5.5877,5.5877,
EMDE,2023-12-12,MACD Crossover Bullish,Swing,110.0,Real Estate,1.6044,-0.15,-1.0272,7.7447,2.4816,1.6044,13.8851,12.1307,
EMDE,2023-12-13,RSI+BB Lower Bounce,Swing,104.0,Real Estate,-1.8741,-2.7362,2.4362,5.0224,5.0224,34.3328,11.919,9.3328,
EMDE,2023-12-13,RSI-9 Pullback ke EMA5,Scalp,104.0,Real Estate,-1.8741,-2.7362,2.4362,5.0224,5.0224,34.3328,11.919,9.3328,
EMDE,2023-12-15,Volume Exhaustion Bottom,Akumulasi,122.0,Real Estate,5.1597,8.6996,7.8146,7.8146,3.3898,22.8588,11.3544,10.4695,
EMDE,2023-12-19,Volume Spike Sideways,Akumulasi,114.0,Real Estate,-0.963,-5.028,-0.963,-5.028,-6.6541,7.1671,3.102,0.663,
EMDE,2023-12-19,Akumulasi Tersembunyi,Pre-ARA,114.0,Real Estate,-0.963,-5.028,-0.963,-5.028,-6.6541,7.1671,3.102,0.663,
EMDE,2023-12-19,Volume Meledak,Pre-ARA,114.0,Real Estate,-0.963,-5.028,-0.963,-5.028,-6.6541,7.1671,3.102,0.663,
EMDE,2023-12-19,RSI Recovery Diam-diam,Pre-ARA,114.0,Real Estate,-0.963,-5.028,-0.963,-5.028,-6.6541,7.1671,3.102,0.663,
EMDE,2023-12-20,MACD Crossover Bullish,Swing,115.0,Real Estate,-4.2484,-0.15,-4.2484,-4.2484,-5.8877,6.4074,6.4074,3.1287,
EMDE,2023-12-28,Volume Spike Sideways,Akumulasi,117.0,Real Estate,-0.15,-1.8594,-1.8594,33.1833,18.6534,9.2517,9.2517,9.2517,
EMDE,2023-12-28,RSI Recovery Diam-diam,Pre-ARA,117.0,Real Estate,-0.15,-1.8594,-1.8594,33.1833,18.6534,9.2517,9.2517,9.2517,
EMDE,2023-12-29,Candle Compression,Pre-ARA,117.0,Real Estate,-1.8594,-1.8594,-1.0047,16.0893,10.1064,10.9611,7.5423,7.5423,
EMDE,2024-01-04,Stochastic Deeply Oversold,Scalp,116.0,Real Estate,34.3328,17.0914,19.6776,13.6431,10.1948,11.919,11.919,7.6086,
EMDE,2024-01-05,Stochastic Oversold + Naik,Scalp,118.0,Real Estate,-12.9705,-11.0474,-17.4577,-16.8167,-16.8167,-16.8167,-18.0987,-27.7141,
EMDE,2024-01-08,Volume Meledak,Pre-ARA,157.0,Real Estate,2.0559,-5.2971,-3.0912,-6.0324,-6.7676,-4.5618,-5.2971,-19.2676,
EMDE,2024-01-09,Volume Avg Naik Terkontrol,Akumulasi,137.0,Real Estate,-7.3442,-5.186,-6.6248,-6.6248,-8.0637,-6.6248,-7.3442,-21.0133,
EMDE,2024-01-10,Golden Cross EMA20/50,Swing,135.0,Real Estate,2.1756,0.6252,-0.9252,-1.7004,0.6252,0.6252,-3.2508,-15.6539,
EMDE,2024-01-12,Stochastic Oversold + Naik,Scalp,129.0,Real Estate,-1.6885,-0.15,-2.4577,-0.15,-0.9192,-0.15,-2.4577,-23.2269,
EMDE,2024-01-12,RSI Recovery Diam-diam,Pre-ARA,129.0,Real Estate,-1.6885,-0.15,-2.4577,-0.15,-0.9192,-0.15,-2.4577,-23.2269,
EMDE,2024-01-16,Stochastic Deeply Oversold,Scalp,126.0,Real Estate,-2.4577,-1.6885,-0.15,-0.9192,-0.15,-0.15,3.6962,-25.5346,
EMDE,2024-01-16,Volume Avg Naik Terkontrol,Akumulasi,126.0,Real Estate,-2.4577,-1.6885,-0.15,-0.9192,-0.15,-0.15,3.6962,-25.5346,
EMDE,2024-01-22,Candle Compression,Pre-ARA,127.0,Real Estate,-0.15,0.6252,0.6252,0.6252,-2.4756,-0.9252,1.4004,-23.4058,
EMDE,2024-01-23,Volume Avg Naik Terkontrol,Akumulasi,125.0,Real Estate,0.6252,0.6252,0.6252,0.6252,0.6252,-2.4756,-0.15,-23.4058,
EMDE,2024-01-29,Candle Compression,Pre-ARA,128.0,Real Estate,-0.15,-3.2269,-0.15,-0.15,-3.2269,-1.6885,-2.4577,-30.15,
EMDE,2024-01-30,Volume Avg Naik Terkontrol,Akumulasi,130.0,Real Estate,-3.2269,-0.15,-2.4577,-0.15,-2.4577,-0.9192,-2.4577,-28.6115,
EMDE,2024-02-02,Volume Exhaustion Bottom,Akumulasi,130.0,Real Estate,2.2122,2.2122,-0.9374,0.6374,2.2122,0.6374,-2.5122,-31.6461,
EMDE,2024-02-05,Candle Compression,Pre-ARA,127.0,Real Estate,-0.15,-3.2269,-2.4577,-3.2269,-0.9192,-2.4577,-3.2269,-34.7654,
EMDE,2024-02-28,Volume Spike Sideways,Akumulasi,127.0,Real Estate,1.4248,6.1492,2.2122,1.4248,1.4248,-1.7248,-21.4098,-36.3705,
EMDE,2024-02-28,Volume Meledak,Pre-ARA,127.0,Real Estate,1.4248,6.1492,2.2122,1.4248,1.4248,-1.7248,-21.4098,-36.3705,
EMDE,2024-03-04,MACD Crossover Bullish,Swing,135.0,Real Estate,-0.9192,-0.9192,0.6192,-2.4577,-1.6885,-2.4577,-27.8423,-40.9192,
EMDE,2024-03-04,Akumulasi Tersembunyi,Pre-ARA,135.0,Real Estate,-0.9192,-0.9192,0.6192,-2.4577,-1.6885,-2.4577,-27.8423,-40.9192,
EMDE,2024-03-06,Volume Spike Sideways,Akumulasi,129.0,Real Estate,1.4004,-0.15,-1.7004,-0.9252,-1.7004,-3.2508,-23.4058,-37.3593,
EMDE,2024-03-22,Volume Spike Sideways,Akumulasi,127.0,Real Estate,1.4629,2.2694,2.2694,3.0758,-2.5694,-14.6661,-29.9887,-29.1823,
EMDE,2024-03-22,Volume Meledak,Pre-ARA,127.0,Real Estate,1.4629,2.2694,2.2694,3.0758,-2.5694,-14.6661,-29.9887,-29.1823,
EMDE,2024-03-25,RSI-9 Pullback ke EMA5,Scalp,129.0,Real Estate,0.6437,0.6437,-0.9437,-0.15,-4.1183,-20.7849,-32.6897,-28.7214,
EMDE,2024-03-25,Stochastic Deeply Oversold,Scalp,129.0,Real Estate,0.6437,0.6437,-0.9437,-0.15,-4.1183,-20.7849,-32.6897,-28.7214,
EMDE,2024-03-27,Volume Avg Naik Terkontrol,Akumulasi,127.0,Real Estate,-1.7248,0.6374,-0.9374,-4.8744,-11.1736,-23.772,-30.8587,-26.1343,
EMDE,2024-04-02,Volume Meledak,Pre-ARA,126.0,Real Estate,-4.1183,-4.1183,-0.9437,-12.8484,-13.6421,-21.5786,-32.6897,-18.404,
EMDE,2024-04-03,Candle Compression,Pre-ARA,124.0,Real Estate,-0.15,3.1558,-6.7616,-9.2409,-12.5467,-18.3318,-30.7285,-7.588,
EMDE,2024-04-04,RSI+BB Lower Bounce,Swing,122.0,Real Estate,3.1558,-6.7616,-9.2409,-10.0674,-17.5054,-18.3318,-30.7285,-8.4145,
EMDE,2024-04-04,RSI-9 Pullback ke EMA5,Scalp,122.0,Real Estate,3.1558,-6.7616,-9.2409,-10.0674,-17.5054,-18.3318,-30.7285,-8.4145,
EMDE,2024-04-16,Volume Spike Sideways,Akumulasi,118.0,Real Estate,-2.8049,-2.8049,-3.6898,-11.6544,-14.3093,-17.8491,-25.8137,3.3898,
EMDE,2024-04-17,Volume Exhaustion Bottom,Akumulasi,117.0,Real Estate,-0.15,-1.0591,-3.7864,-9.2409,-14.6955,-15.6045,-23.7864,24.3955,
EMDE,2024-04-19,RSI+BB Lower Bounce,Swing,111.0,Real Estate,-2.9023,-8.4069,-8.4069,-13.9115,-9.3243,-14.8289,-24.0032,96.1803,
EMDE,2024-04-19,Stochastic Deeply Oversold,Scalp,111.0,Real Estate,-2.9023,-8.4069,-8.4069,-13.9115,-9.3243,-14.8289,-24.0032,96.1803,
EMDE,2024-04-24,Volume Exhaustion Bottom,Akumulasi,100.0,Real Estate,-3.15,-6.15,-5.15,-1.15,-7.15,-13.15,-21.15,84.85,
EMDE,2024-04-25,Candle Compression,Pre-ARA,100.0,Real Estate,-3.2428,-2.2119,1.9119,1.9119,-4.2737,-12.5211,-16.6448,96.7572,
EMDE,2024-04-26,RSI+BB Lower Bounce,Swing,100.0,Real Estate,0.9138,5.1691,5.1691,-1.2138,-1.2138,-6.533,-18.2351,95.5947,
EMDE,2024-04-26,Stochastic Deeply Oversold,Scalp,100.0,Real Estate,0.9138,5.1691,5.1691,-1.2138,-1.2138,-6.533,-18.2351,95.5947,
EMDE,2024-05-02,Volume Exhaustion Bottom,Akumulasi,99.0,Real Estate,-0.15,-6.2106,-6.2106,-8.2308,-8.2308,-14.2914,-17.3217,87.7288,
EMDE,2024-05-07,Stochastic Deeply Oversold,Scalp,93.0,Real Estate,-0.15,-2.3005,-0.15,-6.6016,-8.7522,-9.8274,-9.8274,75.1188,
EMDE,2024-05-13,Candle Compression,Pre-ARA,91.0,Real Estate,2.0478,-0.15,-4.5456,-6.7434,-3.4467,-7.8423,-6.7434,93.2566,
EMDE,2024-05-15,Volume Meledak,Pre-ARA,92.0,Real Estate,-4.5456,-4.5456,-6.7434,-3.4467,-6.7434,-7.8423,-1.2489,95.4544,
EMDE,2024-05-14,BSJP Beli Sore Jual Pagi,Intraday,93.0,Real Estate,-2.3005,-6.6016,-6.6016,-5.5263,-9.8274,-9.8274,-6.6016,79.4199,-4.4511
EMDE,2024-05-16,Akumulasi Tersembunyi,Pre-ARA,89.0,Real Estate,-0.15,-2.4489,0.9994,-3.5983,-2.4489,-4.7477,0.9994,97.5511,
EMDE,2024-05-17,RSI+BB Lower Bounce,Swing,87.0,Real Estate,-2.4489,0.9994,0.9994,-2.4489,-3.5983,-5.8971,0.9994,90.6546,
EMDE,2024-05-17,Stochastic Deeply Oversold,Scalp,87.0,Real Estate,-2.4489,0.9994,0.9994,-2.4489,-3.5983,-5.8971,0.9994,90.6546,
EMDE,2024-05-22,Volume Exhaustion Bottom,Akumulasi,88.0,Real Estate,-4.6955,-3.5591,-3.5591,-4.6955,-4.6955,-8.1045,6.6682,89.6227,
EMDE,2024-05-21,BSJP Beli Sore Jual Pagi,Intraday,88.0,Real Estate,-0.15,-4.6955,-3.5591,-4.6955,-4.6955,-10.3773,5.5318,97.5773,-1.2864
EMDE,2024-05-28,RSI+BB Lower Bounce,Swing,83.0,Real Estate,-0.15,-1.3265,-1.3265,-1.3265,-1.3265,-8.3853,50.4382,90.4382,
EMDE,2024-05-28,Stochastic Deeply Oversold,Scalp,83.0,Real Estate,-0.15,-1.3265,-1.3265,-1.3265,-1.3265,-8.3853,50.4382,90.4382,
EMDE,2024-05-31,Volume Exhaustion Bottom,Akumulasi,81.0,Real Estate,-0.15,-0.15,-0.15,-1.3405,-3.7214,-2.531,31.9929,109.3738,
EMDE,2024-06-07,RSI+BB Lower Bounce,Swing,84.0,Real Estate,-1.3548,-2.5596,-4.9693,-7.3789,-2.5596,4.6693,157.6813,102.2596,
EMDE,2024-06-07,Volume Exhaustion Bottom,Akumulasi,84.0,Real Estate,-1.3548,-2.5596,-4.9693,-7.3789,-2.5596,4.6693,157.6813,102.2596,
EMDE,2024-06-14,RSI+BB Lower Bounce,Swing,80.0,Real Estate,1.1487,5.0448,6.3435,8.9409,10.2396,20.6292,138.811,119.3305,
EMDE,2024-06-21,RSI Recovery + 2 Candle Hijau,Swing,81.0,Real Estate,-0.15,2.289,2.289,3.5085,9.6061,55.9476,126.6793,108.3866,
EMDE,2024-06-21,Volume Spike Sideways,Akumulasi,81.0,Real Estate,-0.15,2.289,2.289,3.5085,9.6061,55.9476,126.6793,108.3866,
EMDE,2024-06-21,RSI Recovery Diam-diam,Pre-ARA,81.0,Real Estate,-0.15,2.289,2.289,3.5085,9.6061,55.9476,126.6793,108.3866,
EMDE,2024-06-28,RSI Recovery Diam-diam,Pre-ARA,85.0,Real Estate,2.2029,5.7324,3.3794,5.7324,10.4382,37.4971,106.9088,73.9676,
EMDE,2024-07-01,Volume Spike Sideways,Akumulasi,85.0,Real Estate,3.2983,0.9994,0.9994,6.7466,9.0454,57.3213,91.804,50.4247,
EMDE,2024-07-01,Akumulasi Tersembunyi,Pre-ARA,85.0,Real Estate,3.2983,0.9994,0.9994,6.7466,9.0454,57.3213,91.804,50.4247,
EMDE,2024-07-01,Volume Meledak,Pre-ARA,85.0,Real Estate,3.2983,0.9994,0.9994,6.7466,9.0454,57.3213,91.804,50.4247,
EMDE,2024-07-08,Candle Compression,Pre-ARA,88.0,Real Estate,0.9253,2.0005,37.4844,20.2801,24.5812,98.7747,86.9468,40.7102,
EMDE,2024-07-12,Volume Meledak,Pre-ARA,128.0,Real Estate,8.5879,7.617,12.4714,32.8597,107.617,81.4034,60.0442,23.151,
EMDE,2024-07-16,Golden Cross EMA20/50,Swing,112.0,Real Estate,4.3545,5.2554,23.2734,92.6428,62.9131,45.7959,58.4086,16.9671,
EMDE,2024-07-22,Volume Meledak,Pre-ARA,138.0,Real Estate,16.1543,5.8283,-1.7804,3.6543,2.0239,-4.4978,-6.6717,-32.2152,
EMDE,2024-08-05,Candle Compression,Pre-ARA,189.0,Real Estate,0.4673,0.4673,4.171,2.9364,6.0228,1.7019,4.7883,-16.1994,
